name,lat,long
New Westminsterr,49.2057179,-122.910956
Croatia,45.1,15.2000001
"phnom penh, cairns",-16.8777626,145.7499352
"Gibsons, BC",49.3974171,-123.5152222
"Cairns Queensland, Australia",-16.9185514,145.7780548
"Geneva, Switzerland",46.2043907,6.1431577
Adelaide,-34.9284989,138.6007456
"Rochester, NY",43.15657789999999,-77.6088465
Moonside,37.4624203,-122.4297367
Sunshine Coast - Australia,-26.65,153.066667
Gardnerville NV,38.9412959,-119.7496216
Prague,50.0755381,14.4378005
"manukau, auckland",-36.9941017,174.87266
Oxford and the world,33.6147672,-85.7759957
699.0,,
Merthyr Tydfil. Lark Ascending,51.74872999999999,-3.381646
San Francisco Bay Area,37.8271784,-122.2913078
City of Gold Coast Queensland ,-28.0074829,153.3446649
"South, Western Australia",-34.0556829,116.0413889
"Oak Ridge, TN. 37830",35.9858908,-84.2805478
"Chester,England,United Kingdom",53.193392,-2.893075
"Auckland Central, Auckland",-36.8484597,174.7633315
Mumbai,19.0759837,72.8776559
Multi-Verse,29.4666129,-98.5058849
Castlemaine,-37.058136,144.2185006
"Montana, USA",46.8796822,-110.3625658
"Potomac, MD",39.0181651,-77.2085914
"Brisbane City, Brisbane Australia .",-27.4697707,153.0251235
Tkaronto/Toronto,43.653226,-79.3831843
"An hour from the ocean, NJ ",39.9807207,-74.17802429999999
Grounded,40.7380527,-74.0034182
Mid North Coast Australia,-31.2385626,152.6383524
"Somewhere, FL",27.9248466,-82.2951508
Hamburg,53.5510846,9.9936819
"Hervey Bay, Queensland",-25.2881539,152.7676633
Le Vivier 38770 FRANCE,44.9564756,5.7160075
Courier Mail,36.145727,-95.89970799999999
722.0,,
"Shinjuku, Tokyo",35.6938253,139.7033559
"Andir, Indonesia",-6.9114323,107.5771444
"Americas, Africa, Asia",34.047863,100.6196553
"Henley-on-Thames, England",51.535764,-0.902894
"Colorado Springs, CO",38.8338816,-104.8213634
St Louis MO USA,38.6270025,-90.19940419999999
HTX,29.4626646,-95.2337556
Bangkok,13.7563309,100.5017651
"Albuquerque, NM",35.0843859,-106.650422
"Tijuana, Baja California",32.5149469,-117.0382471
دمنهور - البحيره,31.0424566,30.4727503
"Moscow, Russia",55.755826,37.6172999
"Wimbledon  London, England",51.41833889999999,-0.2206288
"London, via Nairn",51.5073509,-0.1277583
mumbai,19.0759837,72.8776559
Accra-Ghana,5.6037168,-0.1869644
D.C.-Nashville-Jerusalem-VA,38.9071923,-77.0368707
740.0,,
741.0,,
"Hamilton, Ontario",43.2557206,-79.8711024
"Bury Saint Edmunds, England",52.2429228,0.7104931999999999
"Orange County, The Communist State of NY",33.7174708,-117.8311428
"Sumner, Christchurch, NZ",-43.5753531,172.7625744
Como,45.8080597,9.0851765
"Kolkata, India",22.572646,88.36389500000001
"Repalle, India",16.0174248,80.82947469999999
Finland,61.92410999999999,25.7481511
Cambridge,52.205337,0.121817
"One Mile Beach, NSW, Australia",-32.766667,152.112667
Auckland New Zealand,-36.8484597,174.7633315
"Anywhere, Alaska",64.2008413,-149.4936733
"Utrecht, Nederland",52.09073739999999,5.1214201
"Invermere, British Columbia",50.5064562,-116.0291433
NY,40.7127753,-74.0059728
lake stevens wa,48.01509799999999,-122.0637425
"Winter Garden, FL",28.5652787,-81.58618469999999
759.0,,
Worthing,50.81787,-0.372882
"Manchester, UK",53.4807593,-2.2426305
Bangalore,12.9715987,77.5945627
763.0,,
"Peoria,illinois",40.6936488,-89.5889864
Aussie in Toronto.,43.6499884,-79.3890737
"Carapicuiba,SP",-23.5239623,-46.8411243
767.0,,
"Warszawa, Polska",52.2296756,21.0122287
"Orange Walk, Belize",18.0842472,-88.5710266
Johannesburg,-26.2041028,28.0473051
United States Of America,37.09024,-95.712891
"Mainstreet,USA",44.936747,-93.646621
"Maharashtra, India",19.7514798,75.7138884
"Guwahati, India",26.1445169,91.7362365
Longueuil,45.5369442,-73.51071309999999
"NY,NY-SF,CA-ALL POINTS BETWEEN",37.7749295,-122.4194155
"Chowchilla, California",37.1229997,-120.2601754
Misery ,44.491015,-73.18671599999999
cape-cod and sarasota fl.,27.3176111,-82.57695129999999
"Melbourne, AU / Warsaw, PL",-37.8136276,144.9630576
"Pensacola Beach, Fl.",30.3328039,-87.1497698
Glenview,42.0778065,-87.8223368
"Oakland, California",37.8043637,-122.2711137
texas,31.9685988,-99.9018131
"Corpus Christi, TX",27.8005828,-97.39638099999999
"Hunter Valley, NSW",-32.1932173,151.700565
Hyderabad,17.385044,78.486671
"ÜT: 43.194969,-79.547057",30.2849185,-97.7340567
"Płock, Poland, Europe",52.5463446,19.7065364
"Aridzona, USA",34.0489281,-111.0937311
791.0,,
BETRAYED BY ™️ ENGLAND,52.3555177,-1.1743197
"England, UK",52.3555177,-1.1743197
Palo Alto,37.4418834,-122.1430195
"𝒦𝑜𝓇𝑒𝒶𝓉𝑜𝓌𝓃, 𝐿𝑜𝓈 𝒜𝓃𝑔𝑒𝓁𝑒𝓈, 𝒞𝒜",34.0635609,-118.3003865
"Jalpaiguri, India",26.5434772,88.7205256
Ahmedabad Gujarat,23.022505,72.5713621
"MH.15, MH.12, KA.51",19.7514798,75.7138884
"Chennai, INDIA",13.0826802,80.2707184
800.0,,
"Pretoria, South Africa",-25.7478676,28.2292712
"Canberra, Vienna, Copenhagen",-35.2809368,149.1300092
Calgary,51.0486151,-114.0708459
Lesotho,-29.609988,28.233608
"Wisconsin, USA",43.7844397,-88.7878678
"Austin area, TX",30.4113175,-97.7049694
"Bronx, NY",40.8447819,-73.8648268
Mohawk Valley | Central NYS,43.0114592,-75.0040449
809.0,,
"Delaware, USA",38.9108325,-75.52766989999999
"Northern, California.",38.8375215,-120.8958242
"Houston,Texas ",29.7604267,-95.3698028
Southern Ireland,53.41291,-8.24389
mysore,12.2958104,76.6393805
815.0,,
"Chennai, Tamil Nadu",13.0826802,80.2707184
"Málaga, España",36.7212737,-4.4213988
"Birmingham, England",52.48624299999999,-1.890401
"Pennsylvania, USA",41.2033216,-77.1945247
"São Paulo, Brasil",-23.5505199,-46.63330939999999
"Westchester, NY",41.1220194,-73.7948516
"Madrid, Spain",40.4167754,-3.7037902
"Guntur, India",16.3066525,80.4365402
"Fairfax, VA",38.84622359999999,-77.30637329999999
"Huntsville, AL",34.7303688,-86.5861037
Tucson AZ,32.2226066,-110.9747108
india ,20.593684,78.96288
Sri Lanka,7.873053999999999,80.77179699999999
"Maryland, USA",39.0457549,-76.64127119999999
830.0,,
Fitzrovia,51.5214993,-0.1365872
832.0,,
"Bihar, India",25.0960742,85.31311939999999
Ipswich / Qld / Australia,-27.623,152.76
"Sevilla, España",37.3890924,-5.9844589
FL,27.6648274,-81.5157535
Islamabad ,33.6844202,73.04788479999999
"Orange County, CA",33.7174708,-117.8311428
"Birmingham, UK",52.48624299999999,-1.890401
"Moruya, Australia",-35.9073095,150.0928052
Wordwide,36.351186,-96.0055787
842.0,,
"Pennsylvania,USA",41.2033216,-77.1945247
"Pandiyanadu, India",11.0600535,76.9975563
845.0,,
"Thiruvananthapuram,Delhi",8.5296938,76.92959540000001
"Stittsville, Ontario, Canada",45.2585131,-75.92077669999999
"Wales, United Kingdom",52.1306607,-3.7837117
849.0,,
"Plainfield, California, USA",38.590103,-121.802803
Cardiff,51.48158100000001,-3.17909
Himalaya,28.5983159,83.9310623
"An old shadow-banned tree, somewhere in Texas",31.9685988,-99.9018131
"Rochester, New York",43.15657789999999,-77.6088465
"44 Frid St., Hamilton, Ontario, Canada",43.2595115,-79.89320579999999
Canberra & Goulburn Australia,-34.742715,149.728684
Boston,42.3600825,-71.0588801
"Barstool, USA",39.3864511,-74.5545175
Alderaan,43.050501,-87.9061435
La Paz Bolivia,-16.489689,-68.11929359999999
"Petaling Jaya, Malaysia",3.1278871,101.5944885
planet earth,41.909611,-87.771964
Stockholm,59.32932349999999,18.0685808
St. John's,36.7451602,-95.97999569999999
Peoria,40.6936488,-89.5889864
"मुंबई, भारत",19.0759837,72.8776559
"@aplpolyfab kolkata, India",22.572646,88.36389500000001
868.0,,
"Acapulco, Mexico",16.8531086,-99.8236533
"Brussel, België",50.8503396,4.3517103
Rwanda,-1.940278,29.873888
"Glasgow, UK",55.864237,-4.251806
Lancashire,53.7632254,-2.7044052
UCLA Political Science Dept.,34.0742517,-118.4401111
Marietta  NY,42.9089558,-76.32354219999999
Missouri,37.9642529,-91.8318334
Midwest,37.039147,-95.61433160000001
"Alaska, USA",64.2008413,-149.4936733
Washington D.C. ,38.9071923,-77.0368707
"Paradise, Adelaide",-34.872,138.676
New York State,43.2994285,-74.21793260000001
"Southern District, Hong Kong",22.2432164,114.1974398
DC metro,38.9086635,-77.0433177
The People's Republic of CA,37.8715926,-122.272747
Brisbane Australia,-27.4697707,153.0251235
"Chatham, New York",42.3642516,-73.5948391
Sydney/New York ...via my birthplace: Aix-en-Provence 🇫🇷🇺🇸🇦🇺,-33.8688197,151.2092955
"Ottawa, Ontario",45.4215296,-75.69719309999999
Vancouver BC,49.2827291,-123.1207375
 UK,55.378051,-3.435973
22 // Fraser Island,49.1928692,-121.9724898
Northern Virginia,38.7636242,-77.1764149
"Cambridge, MA",42.3736158,-71.10973349999999
"Chhattisgarh, India",21.2786567,81.8661442
The Great State of Texas.  :),31.9685988,-99.9018131
"Santa Barbara, CA",34.4208305,-119.6981901
897.0,,
"Salt Lake City, Utah USA",40.7607793,-111.8910474
"Arizona, USA",34.0489281,-111.0937311
"Tampa, Florida",27.950575,-82.4571776
Liberia,6.428055,-9.429499000000002
The Netherlands,52.132633,5.291265999999999
903.0,,
"Alexandria, VA",38.8048355,-77.0469214
Colorado via Boston,39.5500507,-105.7820674
Memphis,35.1495343,-90.0489801
"Leduc, Alberta",53.2580126,-113.5502218
"Woolloomooloo, New South Wales",-33.8704,151.2223
"Garner, NC",35.7112642,-78.61417089999999
los angeles,34.0522342,-118.2436849
911.0,,
"FL, USA ",27.6648274,-81.5157535
Spain,40.46366700000001,-3.74922
Nigeria,9.081999,8.675277
nowhere,40.7317696,-73.9841161
"OH, TN, NC, SC, FL",35.5174913,-86.5804473
Pacific Northwest,44.8927838,-123.0340455
Nevada,38.8026097,-116.419389
"Clearwater, Florida",27.9658533,-82.8001026
"Rio de Janeiro, Brasil",-22.9068467,-43.1728965
Polanco,19.4340199,-99.19560120000001
"Calgary, Alberta, Canada",51.0486151,-114.0708459
"Blacksburg, VA",37.2295733,-80.4139393
"Manitoba, Canada",53.7608608,-98.8138762
"Sydney, Gadigal land",-33.8688197,151.2092955
Chandigarh,30.7333148,76.7794179
"Salt Lake City, UT",40.7607793,-111.8910474
中华人民共和国,35.86166,104.195397
"Minnesota, USA",46.729553,-94.6858998
"Freo, Western Australia",-32.0569,115.7439
In the sticks ,42.110979,-74.045639
Kansas,39.011902,-98.4842465
"North Vancouver, Canada",49.3199816,-123.0724139
"Kioto, Japón, Tierra",35.011564,135.7681489
"Des Moines, IA",41.5868353,-93.6249593
"Virginia, USA",37.4315734,-78.6568942
"Chennai, Tamil Nadu.",13.0826802,80.2707184
"Saint-Georges, Beauce, Québec",46.1229184,-70.670352
"Greenville, NC",35.612661,-77.3663538
"Kelang, Selangor Darul Ehsan.",3.044917,101.4455621
Florida / Indiana,40.1603188,-85.7102543
"Pottsville, New South Wales",-28.3877489,153.5580894
"San Antonio, TX",29.4241219,-98.49362819999999
"Bengaluru South, India",12.9715987,77.5945627
"Sunny Queensland, Australia",-26.65,153.066667
"Berkeley, CA",37.8715926,-122.272747
"Cardiff, Wales",51.48158100000001,-3.17909
"Lake Elsinore, CA",33.6680772,-117.3272615
"Gold Coast, Australia",-28.016667,153.4
The International Zone,41.4849198,-71.5244937
"London, United Kingdon",51.5073509,-0.1277583
📍Sydney,-33.8688197,151.2092955
953.0,,
954.0,,
Federal capital territory,8.8556838,7.179025999999999
Hong Kong/Canton,22.3193039,114.1693611
"York, PA",39.9625984,-76.727745
Kathmandu,27.7172453,85.3239605
"Sherwood, Oregon",45.3562638,-122.8402122
Americas,54.5259614,-105.2551187
Mandeville,30.35825059999999,-90.06563109999999
"colima, mexico",19.2452342,-103.7240868
"Fall River, MA",41.7014912,-71.1550451
"Liatroim, Contae an Dúin, Éire",54.285506,-5.9982461
"London,UK",51.5073509,-0.1277583
Royaume du Maroc,31.791702,-7.092619999999999
East Java - Indonesia,-7.5360639,112.2384017
Southern Hemisphere,33.742809,-118.0251828
Florida and Europe ,25.7882041,-80.3513869
AMERICA,37.09024,-95.712891
971.0,,
Greater Vancouver Area,49.2501243,-123.0824217
973.0,,
"Brainerd, Minnesota, USA",46.3526733,-94.2020084
Novalaise,45.59390399999999,5.771218
Port Macquarie,-31.433333,152.9
"Cincinnati, OH",39.1031182,-84.5120196
"Albuquerque, New Mexico, USA",35.0843859,-106.650422
"Boston, Mass.",42.3600825,-71.0588801
"Little Rock, AR",34.7464809,-92.28959479999999
"Saskatoon, Saskatchewan",52.1332144,-106.6700458
"Rosario, Argentina",-32.9587022,-60.69304159999999
"Buried in Indiana, USA",39.825539,-86.172127
Bengaluru ,12.9715987,77.5945627
"Milwaukee, WI",43.0389025,-87.9064736
"Charleston, UT, USA",40.4663446,-111.4699092
Puerto Rico,18.220833,-66.590149
"Hyères, France",43.120541,6.128639
989.0,,
"Seattle, WA",47.6062095,-122.3320708
Angaston S.A.,-34.503519,139.0505472
"Madrid, Comunidad de Madrid",40.4167754,-3.7037902
993.0,,
"Rye, Melbourne",-38.377,144.838
995.0,,
Brasilia,-15.826691,-47.92182039999999
Perth Australia,-31.9505269,115.8604572
East coast US,62.4113634,-149.0729714
mandurah,-32.5361038,115.7424077
"Milwaukee, Wi.",43.0389025,-87.9064736
The South,37.09024,-95.712891
"Hillsdale, MI",41.9200472,-84.6305101
Hawaii-Kohala Coast-Big Island,20.0859161,-155.7171332
Nairobi Kenya,-1.2920659,36.8219462
Ontario,51.253775,-85.323214
Birraranga/Melbourne,-37.8136276,144.9630576
1007.0,,
1008.0,,
"Bristol, UK",51.454513,-2.58791
"Aurora, IL",41.7605849,-88.32007150000001
"Ann Arbor, MI",42.2808256,-83.7430378
"Melbourne, Australia ",-37.8136276,144.9630576
"Paisley, Scotland",55.847258,-4.440113999999999
"Laverton, Victoria",-37.858,144.773
website:,37.06250000000001,-95.677068
Shreveport LA,32.5251516,-93.7501789
1017.0,,
1018.0,,
Burnley,53.7892877,-2.2405035
"Dursley, England",51.678768,-2.350518
1021.0,,
1022.0,,
Nova Scotia,44.68198659999999,-63.744311
"Vallekas, Madrid",40.3669555,-3.606064
"Montreal, Canada",45.5016889,-73.567256
"Brick, NJ",40.0578384,-74.1371832
"Salisbury, NC",35.6709727,-80.4742261
Malaysia,4.210484,101.975766
"Athens, Greece.",37.9838096,23.7275388
Wisconsin,43.7844397,-88.7878678
"Greensboro, NC",36.0726354,-79.7919754
Azerbaijan,40.143105,47.576927
"Anchorage, Alaska",61.2180556,-149.9002778
Pensacola Beach FL,30.3328039,-87.1497698
Nottingham,52.95478319999999,-1.1581086
Austin TX,30.267153,-97.7430608
"Halifax, Nova Scotia",44.64876350000001,-63.5752387
"Eau Claire, Wisconsin. USA",44.811349,-91.4984941
"Evergreen, CO",39.6333213,-105.3172146
1040.0,,
Corrupt City of Chicago,41.8838677,-87.6319365
Pittsburgh - South West PA ,40.477935,-79.89714219999999
"Carrollton, TX",32.9756415,-96.8899636
"Montréal, Québec",45.5016889,-73.567256
"Westlake Hills, TX ",30.2979843,-97.8019515
"Punjab, Pakistan",31.1704063,72.7097161
Citizen of World,34.0954806,-118.3173209
"Lucknow, India",26.8466937,80.94616599999999
"Reading, England",51.4542645,-0.9781303
"Walyalup land, WA",47.7510741,-120.7401385
"South of North, West of East",35.9727063,-95.67570719999999
"Indiana, USA",40.2671941,-86.1349019
1053.0,,
"Pemberton, Western Australia",-34.44,116.05
1055.0,,
New England NSW Australia,-30.4899535,151.6410199
"Central Coast, New South Wales",-33.3208415,151.2335592
"Chittagong, Bangladesh",22.356851,91.7831819
"Holly, MI",42.7919727,-83.6277255
"Crows Nest, Sydney Australia",-33.82613,151.20505
"Huntington, WV",38.4192496,-82.44515400000002
Hogtown,43.6570912,-79.405361
Perth ,-31.9505269,115.8604572
U.S.A,37.09024,-95.712891
"Sydney, Melbourne & Brisbane",-37.8135534,144.9703703
Bahamas,25.03428,-77.39627999999999
World,37.09024,-95.712891
"Hot & Humid #TampaBay, #FL",27.763383,-82.5436722
"Portree, Isle of Skye",57.412474,-6.1960231
"Your bird feeder, Warwickshire, United Kingdom",52.2671353,-1.4675216
"Zug, Switzerland",47.1661672,8.5154946
"San Diego, CA",32.715738,-117.1610838
1073.0,,
"Mumbai,India",19.0759837,72.8776559
"Québec, Canada",46.8138783,-71.2079809
"Inala, Brisbane",-27.5856,152.9754
"Berkshire, UK",51.4669939,-1.1853677
In the Cloud,40.1705526,-75.3964688
"Oklahoma City, Ok",35.4675602,-97.5164276
"Christiansburg, VA",37.1298517,-80.4089389
Papua New Guinea,-6.314992999999999,143.95555
Chocowini,35.5126631,-77.1005091
1083.0,,
"Cooks Beach, New Zealand",-36.839205,175.7376529
Melbourne/Sydney,-37.8135534,144.9703703
"INDIA,ODISHA,BHUBANESWAR,BDK™",20.2960587,85.8245398
"Porpoise Pit, WA, Australia",-27.6728168,121.6283098
"Kent, England",51.2787075,0.5217254000000001
1089.0,,
"Nova Scotia, Canada",44.68198659999999,-63.744311
"Orlando (FL, United States)",28.5383355,-81.3792365
"Sebring, Florida",27.495592,-81.440907
1093.0,,
Melbourne/Otways,-38.7912177,143.5419225
Deep in your SPACE,47.6576581,-117.413584
"Quezon City,Philippines",14.6760413,121.0437003
From Rural South Australia.,-35.1445114,139.2435998
"Melbourne, VIC",-37.8136276,144.9630576
"South West, England",50.77721349999999,-3.999461
"Ashford, New South Wales",-29.323056,151.0925
"Melbourne, Victoria, Australia",-37.8136276,144.9630576
miami,25.7616798,-80.1917902
1103.0,,
"Fort Worth, TX",32.7554883,-97.3307658
Tehran,35.6891975,51.3889736
Eternity,36.0107621,-95.8852642
"Hampton, London, UK",51.4133939,-0.366712
"Ryedale, North Yorkshire",54.1698076,-0.7282461
Zambia,-13.133897,27.849332
Here and there,47.8088615,-122.3867877
"Lion's Head, Ont.",44.9871484,-81.25460760000001
South Africa,-30.559482,22.937506
"Sunshine Coast, Queensland, Australia",-26.65,153.066667
canada,56.130366,-106.346771
1115.0,,
1116.0,,
Montreal,45.5016889,-73.567256
"Malvern + Ivanhoe, Melbourne",-37.857,145.036
"Ohio, US",40.4172871,-82.90712300000001
London via Dublin & Louisiana,51.5073509,-0.1277583
No thanks...,42.451449,-71.0050287
Rostov an Don,47.2357137,39.701505
"Cornelius, NC",35.4868032,-80.86007359999999
Multi,37.3431163,-95.2802511
Harrietville Vic Australia,-36.8886692,147.0650375
北海道上川郡,43.59294209999999,142.7509802
"Bromley, London",51.3679705,0.070062
1128.0,,
"Brisbane/Turrbal/Jagera, Aus",-27.4697707,153.0251235
"Amsterdam, The Netherlands",52.3679843,4.9035614
Sydney NSW Australia.,-33.8688197,151.2092955
stream ME!,45.1810575,-67.7766421
1133.0,,
1134.0,,
"Toronto, Ontario, Canada",43.653226,-79.3831843
Tbilisi,41.7151377,44.827096
London I New York,40.7634378,-73.9805417
"Iran, Shiraz",29.5926119,52.5835646
Alpha Centauri,44.0706845,-121.2890062
"Jodhpur, India",26.2389469,73.02430939999999
"Cohuna, Victoria, Australia",-35.8149095,144.2095074
Milwaukee,43.0389025,-87.9064736
Domus Aurea,41.8926987,12.4937992
"Wollongong, New South Wales",-34.4278121,150.8930607
DK.,56.26392,9.501785
Virginia,37.4315734,-78.6568942
"Pittsburgh, PA",40.44062479999999,-79.9958864
Atlantic Coast US,37.09024,-95.712891
Tokyo Japan,35.6761919,139.6503106
Adelaide Hills,-34.9062557,138.8397403
"ÜT: -26.532499,28.376949",30.2849185,-97.7340567
"Terranora, Australia",-28.2411564,153.5039021
Oop narth yarksheer,53.9915028,-1.5412015
Latinoamerica ,-4.4420385,-61.32685350000001
🇪🇺 - based in London 🇬🇧,51.5073509,-0.1277583
SoCal,34.009592,-117.9552162
"Near Greensboro, NC",36.0726354,-79.7919754
"West Coast, Canada",49.2452649,-123.1010867
"Melbourne, Australia.",-37.8136276,144.9630576
"N C, USA",35.7595731,-79.01929969999999
Old Trafford ∞ ,53.458173,-2.2727078
Brewster NY,41.3973163,-73.6170721
"London, UK",51.5073509,-0.1277583
Glen Iris Vic..,-37.856,145.059
Walton-on-Thames and Loughboro,51.38847,-0.416969
The north,37.09024,-95.712891
Student Youth Network,35.0457253,-85.3022307
"Dublin City, Ireland",53.3498053,-6.2603097
